name,size,crtime,parent_path,malware_class,delete_flag
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/PlayReady/,None,0
TaskSchedulerConfig,48,1392139697,/USERS/Jimmy Wilson/AppData/Local/Microsoft/,None,0
.,48,1392139697,/USERS/Jimmy Wilson/AppData/Local/Microsoft/TaskSchedulerConfig/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/TaskSchedulerConfig/,None,0
Windows,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/,None,0
.,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
1033,296,1392126250,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,296,1392126250,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/1033/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/1033/,None,0
StructuredQuerySchema.bin,297531,1432644369,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/1033/,None,0
StructuredQuerySchema.bin-slack,1477,1432644369,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/1033/,None,0
Burn,144,1390674472,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,144,1390674472,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/,None,0
Burn,152,1390674472,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/,None,0
.,152,1390674472,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/Burn/,None,0
..,144,1390674472,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/Burn/,None,0
desktop.ini,174,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Burn/Burn/,None,0
Caches,56,1390674460,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,56,1390674460,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
cversions.1.db,16384,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000001.db,112688,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000001.db-slack,2000,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000004.db,132416,1432644375,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000004.db-slack,2752,1432644375,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000005.db,136424,1432644354,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000005.db-slack,2840,1432644354,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Caches/,None,0
Explorer,56,1390674460,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,56,1390674460,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
ExplorerStartupLog.etl,32768,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
ExplorerStartupLog_RunOnce.etl,16384,1432644354,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_1024.db,24,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_256.db,1048576,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_32.db,1048576,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_96.db,1048576,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_idx.db,3256,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_idx.db-slack,840,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
thumbcache_sr.db,24,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Explorer/,None,0
GameExplorer,264,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,264,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/,None,0
GameStatistics,312,1392126809,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/,None,0
.,312,1392126809,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/,None,0
..,264,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/,None,0
{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6},344,1392126809,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/,None,0
.,344,1392126809,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}/,None,0
..,312,1392126809,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}/,None,0
{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}.gamestats,3074,1432644370,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}/,None,0
{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}.gamestats-slack,1022,1432644370,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/GameExplorer/GameStatistics/{89FE5CB3-11CB-489C-AC0D-0C0B6707E1F6}/,None,0
History,344,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,344,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/,None,0
desktop.ini,130,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/,None,0
History.IE5,56,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/,None,0
.,56,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/,None,0
..,344,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/,None,0
container.dat,0,1432644378,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/,None,0
MSHist012014021020140217,272,1392817021,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/,None,0
.,272,1392817021,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021020140217/,None,0
..,56,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021020140217/,None,0
container.dat,0,1432644372,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021020140217/,None,0
MSHist012014021920140220,272,1392817021,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/,None,0
.,272,1392817021,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021920140220/,None,0
..,56,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021920140220/,None,0
container.dat,0,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012014021920140220/,None,0
Low,152,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/,None,0
.,152,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/,None,0
..,344,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/,None,0
History.IE5,272,1392043881,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/,None,0
.,272,1392043881,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/History.IE5/,None,0
..,152,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/History.IE5/,None,0
container.dat,0,1432644354,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/History/Low/History.IE5/,None,0
Ringtones,48,1390674466,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,48,1390674466,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Ringtones/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Ringtones/,None,0
Temporary Internet Files,560,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/,None,0
.,560,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/,None,0
..,56,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/,None,0
Content.IE5,688,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/,None,0
.,688,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/,None,0
..,560,1390674458,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/,None,0
APVJDFZY,56,1392043906,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/,None,0
.,56,1392043906,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
..,688,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
1CTZP3M9,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
bing_p_lg[1].ico,4286,1432644358,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
bing_p_lg[1].ico-slack,3906,1432644358,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
config[1].xml,19786,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
config[1].xml-slack,694,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
D4DU6CPR,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
favicon[1].ico,5430,1432644356,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
favicon[1].ico-slack,2762,1432644356,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
favicon[2].ico,894,1432644357,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
favicon[2].ico-slack,3202,1432644357,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
fwlink[1].htm,182,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
GI3NQN8B,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
LIZ4QTZ0,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
ML25S1NP,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
pagerror[1],1100,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
pagerror[1]-slack,2996,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
WA96GTJY,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbk11ED.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbk20ED.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbk4B49.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbk9880.tmp,267,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbkB0C3.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbkE4D5.tmp,267,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
wbkFD9.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
YI69JHDU,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/APVJDFZY/,None,0
BKPRRZV1,216,1392043906,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/,None,0
.,216,1392043906,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
..,688,1390674467,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
known_providers_download_v1[1].xml,49751,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
known_providers_download_v1[1].xml-slack,3497,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
1RIIJ0TZ,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
28BAAEX5,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
3PBX07H4,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
3TZK6AC2,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
5OM2N1EG,0,1432644362,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
5RBG0182,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
6HRG2FV3,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
85EPWI8J,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
DBOGSCO7,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
EBBJ4Q2E,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
F4DUH73Q,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
favicon[1].ico,4286,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
favicon[1].ico-slack,3906,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
favicon[2].ico,5430,1432644358,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
favicon[2].ico-slack,2762,1432644358,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
favicon[3].ico,318,1432644360,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
FI34ON0P,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
I8Y2VDQ2,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
iecompatviewlist[1].xml,515509,1432644356,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
iecompatviewlist[1].xml-slack,587,1432644356,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
IGEM4PRN,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
KI900W96,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk4BDB.tmp,519,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk4DB9.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk7FF7.tmp,1695,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk7FF7.tmp-slack,2401,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk954D.tmp,519,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkAA55.tmp,2101,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkAA55.tmp-slack,1995,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkB31D.tmp,2101,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkB31D.tmp-slack,1995,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkBC11.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkD732.tmp,1695,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkD732.tmp-slack,2401,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkD84D.tmp,1695,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbkD84D.tmp-slack,2401,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
Writer_Config[1].cache,26214,1432644375,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
Writer_Config[1].cache-slack,2458,1432644375,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
XMC6DVO8,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
YMQNPTCF,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
ZX8GE5YM,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
L5NAXDTD,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
LE7XAEDU,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
NDFNN9S0,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
O09MULV6,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
V6Y6KY3G,0,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk3109.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk34F7.tmp,234,1432644355,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk3844.tmp,519,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk439.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5189.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5350.tmp,706,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5506.tmp,234,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5BDB.tmp,267,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5BDE.tmp,1695,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk5BDE.tmp-slack,2401,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk70B8.tmp,267,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk76F1.tmp,1695,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk76F1.tmp-slack,2401,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk7E91.tmp,2101,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk7E91.tmp-slack,1995,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk8135.tmp,2052,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
wbk8135.tmp-slack,2044,1432644376,/USERS/Jimmy Wilson/AppData/Local/Microsoft/Windows/Temporary Internet Files/Content.IE5/BKPRRZV1/,None,0
